vehicle_type,manufacturer,year,model,battery_code,replacement_type,technology,description,image_link
Passenger & SUV,Alfa Romeo,2002,164TS Super,651/647,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2012,Mito 1.3,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2002,166 V6 3.0 Sportronic GTV,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2002,2.0 Selespeed,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2012,Quad 145. 2.0 Twin,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2002,2.5 V6,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2012,Romeo 159 1750 tbi,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2002,3 OL V6,651/647,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2012,Romeo 159 3.2 V6,652-AGM,Primary,AGM,Cover: CV | 20 Hr Capacity Ah: 70 | Reserve Capacity Minutes: - | SANS CCA Amps: - | EN CCA Amps: - | DIN CCA Amps: 760 | SAE CCA Amps: 760 | IEC CCA Amps: - | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2002,33,651/647,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2012,Romeo Giulietta 1.4 t Multiair distinctive tct,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2002,Fort,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2012,Romeo Giulietta 1.4 tb,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2002,GTV,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2012,Romeo Giulietta 1.8 tbi quadrifogilo verde,652-AGM,Primary,AGM,Cover: CV | 20 Hr Capacity Ah: 70 | Reserve Capacity Minutes: - | SANS CCA Amps: - | EN CCA Amps: - | DIN CCA Amps: 760 | SAE CCA Amps: 760 | IEC CCA Amps: - | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2002,Quad 145. 2.0 Twin,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2012,Spider,668,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 80 | Reserve Capacity Minutes: 135 | SANS CCA Amps: 430 | EN CCA Amps: 370 | DIN CCA Amps: 560.5 | SAE CCA Amps: 590 | IEC CCA Amps: 610 | Max length mm: 315 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/668.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2002,Spider,652,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 70 | Reserve Capacity Minutes: 110 | SANS CCA Amps: 400 | EN CCA Amps: 305 | DIN CCA Amps: 560.5 | SAE CCA Amps: 590 | IEC CCA Amps: 500 | Max length mm: 279 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/652.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2012,Sport 155,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2002,Sport 155,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2012,Sportwagen,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2002,Sportwagen,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2013,146,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2013,147,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2013,147-1.6,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2003,146,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2013,155,651/647,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2003,147-1.6,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2013,155 V6,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2003,155,651/647,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2013,156-2.0,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2003,155 V6,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2013,159,668,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 80 | Reserve Capacity Minutes: 135 | SANS CCA Amps: 430 | EN CCA Amps: 370 | DIN CCA Amps: 560.5 | SAE CCA Amps: 590 | IEC CCA Amps: 610 | Max length mm: 315 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/668.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2003,156-2.0,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2013,164 Quad,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2003,164 Quad,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2013,164TS Super,651/647,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2003,164TS Super,651/647,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2003,166 V6 3.0 Sportronic GTV,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2013,166 V6 3.0 Sportronic GTV,628/9,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 50 | Reserve Capacity Minutes: 62 | SANS CCA Amps: 250 | EN CCA Amps: 205 | DIN CCA Amps: 371 | SAE CCA Amps: 390 | IEC CCA Amps: 335 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/628-9.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2003,2.0 Selespeed,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2013,2.0 Selespeed,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2003,2.5 V6,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2013,2.5 V6,646,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 90 | SANS CCA Amps: 325 | EN CCA Amps: 250 | DIN CCA Amps: 427.5 | SAE CCA Amps: 450 | IEC CCA Amps: 395 | Max length mm: 244 | Overall width mm: 175 | Overall height mm: 190,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/646.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2003,3 OL V6,651/647,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2013,3 OL V6,651/647,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2013,33,651/647,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Alfa Romeo,2003,33,651/647,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 60 | Reserve Capacity Minutes: 91 | SANS CCA Amps: 325 | EN CCA Amps: 280 | DIN CCA Amps: 437 | SAE CCA Amps: 460 | IEC CCA Amps: 460 | Max length mm: 278 | Overall width mm: 175 | Overall height mm: 175,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue/default-willard-battery.png&MaxImageWidth=400&MaxImageHeigth=400
